Scenario,Model,K,Retrain,Training Time,Testing Time,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Z-test,NN,-1,False,0,0,0.29315861648636293,0.43846855059252504,0.9787323867753353,0.35138343530271204,0.8930887116697908,0.3481678797684517,0.01882034032737086
Gama,NN,-1,False,0,0,0.27705827937095284,0.4095259799453054,0.9782024180943883,0.3305131506345411,0.8878479185150799,0.32618022326563495,0.01943740334574967
Harel,NN,-1,False,0,0,0.2918287937743191,0.4273017319963537,0.9788521537088826,0.34680477203366317,0.8892908694401065,0.3427797636780441,0.019051490043745394
Static Model,NN,15,False,5.212324890000218,0.015819848999854003,0.27393617021276595,0.32087227414330216,0.9746240115768257,0.29555236728837875,0.855010520649353,0.28363058311159417,0.022518548918609257
Sliding Window,NN,15,False,5.280139684000005,0.01667837500008318,0.32752613240418116,0.29283489096573206,0.9782934518579771,0.30921052631578944,0.8568189721394346,0.2987014553265704,0.020365302101521893
Z-test,NN,15,False,5.245223568000256,0.015884601000379917,0.31512605042016806,0.2336448598130841,0.9788619566902682,0.26833631484794274,0.8695802938709113,0.26082726379307597,0.021141833035414486
Gama,NN,15,False,5.432802547999927,0.01618145500015089,0.2751937984496124,0.22118380062305296,0.9774148534808,0.2452504317789292,0.8374340290124997,0.23536389527837379,0.02126283800042597
Harel,NN,15,False,5.163557488000151,0.01590764599995964,0.33226837060702874,0.32398753894080995,0.9779833583130911,0.3280757097791798,0.8574710690328796,0.31691192220512326,0.020427374012371696
Static Model,NN,16,False,1.0130999726243317e-05,0.01978467599974465,0.24416796267496113,0.37559808612440193,0.9695412844036697,0.29594721960414705,0.8311513580899194,0.2879272087919679,0.024282579558604796
Sliding Window,NN,16,True,22.444728167999983,0.030911941999875125,0.282574568288854,0.430622009569378,0.9716615698267075,0.3412322274881517,0.8909679096166752,0.3349993085006075,0.022452815556240402
Z-test,NN,16,True,22.427276162999988,0.03153934900001332,0.26993865030674846,0.42105263157894735,0.97072375127421,0.32897196261682243,0.9006267015695376,0.322893661376573,0.022612001068859966
Gama,NN,16,False,0.01864242000010563,0.020602541999778623,0.35308056872037913,0.35645933014354064,0.9779001019367992,0.3547619047619048,0.8455111809133243,0.3435237150768333,0.020602528649162913
Harel,NN,16,True,25.689548858999842,0.030177319000358693,0.29430379746835444,0.4449760765550239,0.9723547400611621,0.3542857142857143,0.8876861889466876,0.3483851640490633,0.023305831653626735
Static Model,NN,17,False,1.026700010697823e-05,0.018908324999756587,0.38202247191011235,0.42588726513569936,0.974051040102938,0.4027640671273445,0.8484158715810037,0.39014267973161837,0.023655722264934294
Sliding Window,NN,17,True,28.844880872999966,0.029259368000111863,0.4861407249466951,0.4759916492693111,0.9788977053399099,0.4810126582278481,0.9066275331299406,0.4702710367998738,0.020710689674887862
Z-test,NN,17,True,28.445839370000158,0.029071707000184688,0.41289198606271776,0.49478079331941544,0.9751662020158696,0.45014245014245013,0.8904416843931366,0.4394196266072443,0.02218548193281043
Gama,NN,17,False,0.03892104199985624,0.018863125999814656,0.5352480417754569,0.4279749478079332,0.9806133390521123,0.4756380510440836,0.8441909562274122,0.468913830951231,0.021180838005842507
Harel,NN,17,True,51.15247876900003,0.028994937999868853,0.423728813559322,0.4697286012526096,0.9759811280291658,0.44554455445544555,0.9191473211363518,0.433903663781843,0.021303978931638216
Static Model,NN,18,False,1.0385000223323004e-05,0.03422621800018533,0.24,0.36774193548387096,0.9872592524818152,0.29044585987261146,0.8647053315577328,0.29091753787527874,0.013239177325345915
Sliding Window,NN,18,True,22.62544567299983,0.05312128100013069,0.3128491620111732,0.36129032258064514,0.989844000182991,0.3353293413173653,0.9042170760852765,0.3311079643018093,0.010032942517399838
Z-test,NN,18,True,22.614098374999685,0.05317832599985195,0.30158730158730157,0.4290322580645161,0.98890617137106,0.35419440745672437,0.9378246019761483,0.3542951955146809,0.010769309434267984
